# ID,label
304,76
305,40
306,70
307,40
308,65
309,74
310,54
311,70
312,64
313,74
314,64
315,54
316,50
317,76
318,54
319,64
320,75
321,76
322,65
323,74
324,54
325,60
326,76
327,50
328,40
329,76
330,50
331,70
332,70
333,50
334,75
335,54
336,65
337,74
338,76
339,65
340,60
341,75
342,54
343,64
344,64
345,60
346,75
347,40
348,54
349,70
350,54
351,64
352,70
353,75
354,74
355,76
356,70
357,70
358,74
359,64
360,76
361,74
362,40
363,40
364,50
365,60
366,65
367,65
368,60
369,70
370,65
371,70
372,54
373,70
374,54
375,40
376,40
377,65
378,40
379,75
380,65
381,54
382,76
383,70
384,60
385,65
386,50
387,50
388,75
389,70
390,74
391,76
392,54
393,76
394,40
395,50
396,75
397,65
398,70
399,70
400,54
401,54
402,40
403,60
404,76
405,54
406,60
407,60
408,76
409,65
410,50
411,54
412,64
413,60
414,60
415,74
416,50
417,54
418,40
419,50
420,70
421,74
422,74
423,70
424,50
425,70
426,40
427,75
428,50
429,50
430,50
431,76
432,65
433,70
434,70
435,40
436,75
437,74
438,60
439,50
440,40
441,74
442,65
443,60
444,76
445,40
446,60
447,60
448,64
449,75
450,70
451,60
452,50
453,60
454,60
455,54
456,60
457,60
458,76
459,70
460,75
461,75
462,50
463,54
464,54
465,75
466,54
467,75
468,74
469,65
470,70
471,74
472,40
473,65
474,76
475,76
476,54
477,74
478,76
479,50
480,76
481,74
482,76
483,60
484,64
485,60
486,54
487,65
488,75
489,65
490,65
491,50
492,40
493,76
494,75
495,76
496,76
497,64
498,75
499,70
500,65
501,74
502,40
503,65
504,70
505,64
506,64
507,75
508,75
509,70
510,54
511,40
512,76
513,65
514,54
515,64
516,65
517,64
518,65
519,70
520,50
521,65
522,54
523,70
524,64
525,74
526,70
527,65
528,70
529,76
530,60
531,65
532,40
533,60
534,74
535,70
536,64
537,40
538,60
539,64
540,75
541,76
542,40
543,64
544,75
545,50
546,74
547,75
548,65
549,75
550,76
551,70
552,70
553,65
554,54
555,70
556,54
557,50
558,54
559,75
560,70
561,70
562,75
563,64
564,40
565,76
566,54
567,50
568,65
569,65
570,74
571,76
572,74
573,74
574,54
575,50
576,70
577,65
578,54
579,75
580,54
581,75
582,76
583,54
584,54
585,50
586,50
587,74
588,74
589,76
590,60
591,76
592,74
593,76
594,64
595,70
596,40
597,65
598,64
599,54
600,60
601,60
602,60
603,65
604,65
605,76
606,70
607,70
608,40
609,65
610,65
611,75
612,76
613,76
614,65
615,60
616,76
617,65
618,70
619,54
620,50
621,74
622,50
623,40
624,60
625,76
626,74
627,65
628,74
629,70
630,74
631,50
632,54
633,70
634,54
635,70
636,75
637,64
638,76
639,75
640,60
641,76
642,65
643,74
644,50
645,60
646,75
647,64
648,54
649,50
650,54
651,76
652,74
653,75
654,75
655,76
656,74
657,60
658,74
659,64
660,65
661,64
662,54
663,74
664,74
665,74
666,60
667,50
668,74
669,54
670,60
671,75
672,40
673,76
674,60
675,74
676,64
677,60
678,60
679,64
680,65
681,50
682,65
683,76
684,64
685,50
686,64
687,74
688,40
689,64
690,54
691,64
692,60
693,74
694,60
695,75
696,70
697,54
698,54
699,76
700,40
701,74
702,70
703,75
704,76
705,64
706,54
707,74
708,75
709,70
710,54
711,76
712,40
713,75
714,65
715,60
716,54
717,70
718,75
719,75
720,54
721,64
722,60
723,60
724,75
725,74
726,74
727,75
728,54
729,50
730,54
731,54
732,65
733,65
734,74
735,70
736,65
737,54
738,65
739,54
740,54
741,75
742,74
743,60
744,40
745,64
746,65
747,54
748,76
749,54
750,54
751,40
752,64
753,75
754,40
755,75
756,76
757,76
758,74
759,76
760,54
761,64
762,76
763,64
764,54
765,64
766,60
767,70
768,54
769,75
770,40
771,64
772,75
773,64
774,60
775,50
776,74
777,50
778,65
779,65
780,64
781,74
782,74
783,64
784,54
785,74
786,60
787,76
788,65
789,75
790,74
791,40
792,64
793,65
794,60
795,75
796,54
797,75
798,54
799,54
800,70
801,74
802,60
803,60
804,64
805,70
806,40
807,54
808,65
809,50
810,50
811,76
812,65
813,74
814,64
815,64
816,75
817,74
818,40
819,54
820,70
821,70
822,64
823,65
824,70
825,54
826,74
827,65
828,75
829,64
830,50
831,74
832,65
833,76
834,74
835,64
836,76
837,76
838,64
839,54
840,40
841,76
842,50
843,70
844,65
845,54
846,54
847,40
848,70
849,60
850,70
851,65
852,40
853,74
854,54
855,54
856,64
857,54
858,65
859,65
860,40
861,76
862,76
863,74
864,65
865,40
866,64
867,54
868,54
869,70
870,75
871,75
872,54
873,64
874,70
875,65
876,74
877,76
878,64
879,54
880,50
881,54
882,76
883,76
884,74
885,40
886,76
887,54
888,76
889,64
890,50
891,76
892,65
893,74
894,60
895,64
896,65
897,75
898,74
899,76
900,65
901,60
902,65
903,54
904,75
905,74
906,54
907,40
908,75
909,40
910,76
911,40
912,60
913,76
914,64
915,40
916,54
917,54
918,40
919,75
920,65
921,64
922,76
923,65
924,74
925,74
926,65
927,54
928,60
929,54
930,65
931,75
932,50
933,70
934,64
935,70
936,75
937,65
938,50
939,76
940,75
941,54
942,50
943,75
944,76
945,75
946,60
947,70
948,74
949,64
950,60
951,40
952,70
953,65
954,60
955,65
956,75
957,64
958,74
959,54
960,76
961,64
962,54
963,75
964,64
965,75
966,74
967,64
968,60
969,60
970,40
971,65
972,70
973,76
974,64
975,50
976,65
977,64
978,54
979,64
980,54
981,54
982,65
983,65
984,74
985,75
986,75
987,75
988,50
989,50
990,40
991,76
992,74
993,64
994,65
995,60
996,40
997,40
998,70
999,65
1000,50
1001,54
1002,50
1003,65
1004,64
1005,60
1006,70
1007,74
1008,64
1009,64
1010,65
1011,75
1012,50
1013,64
1014,64
1015,50
1016,74
1017,75
1018,76
1019,60
1020,50
1021,75
1022,54
1023,60
1024,76
1025,54
1026,74
1027,50
1028,50
1029,76
1030,65
1031,40
1032,64
1033,75
1034,40
1035,60
1036,76
1037,64
1038,70
1039,60
1040,70
1041,76
1042,74
1043,65
1044,64
1045,54
1046,65
1047,50
1048,40
1049,65
1050,74
1051,70
1052,50
1053,74
1054,40
1055,75
1056,40
1057,60
1058,40
1059,65
1060,74
1061,60
1062,60
1063,64
1064,70
1065,74
1066,50
1067,70
1068,76
1069,75
1070,74
1071,40
1072,74
1073,64
1074,40
1075,64
1076,60
1077,40
1078,54
1079,64
1080,75
1081,76
1082,74
1083,40
1084,65
1085,40
1086,75
1087,60
1088,54
1089,40
1090,74
1091,40
1092,75
1093,75
1094,74
1095,50
1096,76
1097,54
1098,75
1099,64
1100,75
1101,75
1102,54
1103,50
1104,40
1105,76
1106,65
1107,50
1108,76
1109,70
1110,60
1111,50
1112,54
1113,64
1114,60
1115,75
1116,65
1117,76
1118,70
1119,54
1120,64
1121,40
1122,60
1123,64
1124,54
1125,50
1126,65
1127,54
1128,50
1129,70
1130,50
1131,64
1132,64
1133,76
1134,60
1135,65
1136,74
1137,76
1138,54
1139,64
1140,50
1141,65
1142,64
1143,54
1144,70
1145,50
1146,65
1147,60
1148,75
1149,75
1150,50
1151,54
1152,60
1153,50
1154,60
1155,76
1156,40
1157,75
1158,60
1159,40
1160,64
1161,60
1162,64
1163,50
1164,40
1165,70
1166,40
1167,50
1168,54
1169,70
1170,65
1171,64
1172,70
1173,54
1174,64
1175,74
1176,70
1177,74
1178,40
1179,50
1180,75
1181,54
1182,54
1183,76
1184,50
1185,60
1186,40
1187,75
1188,70
1189,50
1190,54
1191,60
1192,65
1193,40
1194,70
1195,50
1196,50
1197,75
1198,40
1199,40
1200,64
1201,60
1202,75
1203,54
1204,54
1205,75
1206,76
1207,40
1208,76
1209,60
1210,75
1211,54
1212,65
1213,65
1214,75
1215,64
1216,54
1217,50
1218,74
1219,75
1220,75
1221,64
1222,54
1223,75
1224,75
1225,70
1226,70
1227,74
1228,75
1229,64
1230,54
1231,74
1232,65
1233,64
1234,54
1235,50
1236,64
1237,74
1238,50
1239,74
1240,54
1241,64
1242,65
1243,76
1244,60
1245,74
1246,70
1247,65
1248,64
1249,50
1250,65
1251,40
1252,64
1253,50
1254,76
1255,65
1256,60
1257,75
1258,74
1259,65
1260,54
1261,64
1262,75
1263,60
1264,75
1265,40
1266,54
1267,75
1268,74
1269,64
1270,70
1271,70
1272,70
1273,40
1274,54
1275,70
1276,75
1277,60
1278,70
1279,75
1280,64
1281,70
1282,40
1283,76
1284,74
1285,60
1286,40
1287,40
1288,76
1289,50
1290,54
1291,54
1292,60
1293,50
1294,70
1295,64
1296,74
1297,65
1298,76
1299,54
1300,76
1301,54
1302,54
1303,64
1304,50
1305,65
1306,40
1307,76
1308,76
1309,54
1310,76
1311,76
1312,74
1313,50
1314,65
1315,75
1316,60
1317,60
1318,65
1319,76
1320,70
1321,76
1322,64
1323,75
1324,76
1325,74
1326,50
1327,54
1328,64
1329,40
1330,64
1331,40
1332,75
1333,50
1334,70
1335,75
1336,74
1337,74
1338,76
1339,76
1340,50
1341,64
1342,64
1343,65
1344,50
1345,74
1346,60
1347,75
1348,76
1349,60
1350,65
1351,74
1352,50
1353,40
1354,60
1355,74
1356,64
1357,40
1358,54
1359,40
1360,76
1361,76
1362,74
1363,70
1364,40
1365,50
1366,75
1367,74
1368,65
1369,74
1370,74
1371,40
1372,40
1373,75
1374,70
1375,50
1376,64
1377,76
1378,76
1379,70
1380,54
1381,76
1382,70
1383,75
1384,76
1385,60
1386,76
1387,40
1388,50
1389,50
1390,40
1391,70
1392,75
1393,75
1394,75
1395,64
1396,74
1397,54
1398,70
1399,76
1400,60
1401,60
1402,76
1403,70
1404,76
1405,74
1406,75
1407,74
1408,54
1409,60
1410,75
1411,60
1412,76
1413,60
1414,54
1415,40
1416,70
1417,75
1418,70
1419,50
1420,65
1421,50
1422,70
1423,64
1424,75
1425,60
1426,54
1427,60
1428,54
1429,74
1430,50
1431,60
1432,50
1433,75
1434,65
1435,60
1436,70
1437,54
1438,64
1439,75
1440,74
1441,54
1442,65
1443,40
1444,75
1445,74
1446,65
1447,70
1448,40
1449,64
1450,54
1451,50
1452,64
1453,50
1454,40
1455,64
1456,54
1457,60
1458,70
1459,40
1460,75
1461,76
1462,65
1463,70
1464,70
1465,40
1466,65
1467,75
1468,54
1469,50
1470,76
1471,65
1472,40
1473,76
1474,65
1475,40
1476,75
1477,40
1478,74
1479,76
1480,65
1481,74
1482,70
1483,65
1484,60
1485,65
1486,74
1487,60
1488,40
1489,40
1490,60
1491,50
1492,40
1493,75
1494,54
1495,64
1496,50
1497,65
1498,76
1499,64
1500,54
1501,75
1502,76
1503,65
1504,70
1505,74
1506,75
1507,75
1508,65
1509,54
1510,75
1511,70
1512,75
1513,60
1514,65
1515,70
1516,76
1517,50
1518,75
1519,74
1520,54
1521,65
1522,65
1523,54
1524,75
1525,64
1526,54
1527,60
1528,64
1529,64
1530,50
1531,65
1532,50
1533,65
1534,50
1535,65
1536,65
1537,60
1538,74
1539,54
1540,54
1541,64
1542,60
1543,75
1544,65
1545,40
1546,60
1547,50
1548,76
1549,65
1550,65
1551,64
1552,76
1553,54
1554,74
1555,65
1556,75
1557,74
1558,75
1559,76
1560,60
1561,64
1562,40
1563,76
1564,50
1565,54
1566,74
1567,70
1568,70
1569,50
1570,50
1571,70
1572,60
1573,75
1574,50
1575,40
1576,60
1577,50
1578,40
1579,54
1580,65
1581,54
1582,74
1583,75
1584,64
1585,70
1586,50
1587,40
1588,75
1589,64
1590,76
1591,76
1592,40
1593,65
1594,50
1595,60
1596,75
1597,54
1598,50
1599,70
1600,50
1601,54
1602,76
1603,65
1604,50
1605,75
1606,70
1607,75
1608,76
1609,60
1610,65
1611,40
1612,65
1613,40
1614,75
1615,75
1616,75
1617,40
1618,75
1619,70
1620,75
1621,50
1622,64
1623,75
1624,60
1625,65
1626,40
1627,40
1628,40
1629,50
1630,65
1631,70
1632,60
1633,74
1634,76
1635,65
1636,64
1637,70
1638,65
1639,50
1640,40
1641,70
1642,75
1643,70
1644,74
1645,76
1646,74
1647,40
1648,54
1649,65
1650,76
1651,74
1652,54
1653,76
1654,40
1655,75
1656,50
1657,50
1658,54
1659,40
1660,50
1661,75
1662,60
1663,40
1664,54
1665,54
1666,40
1667,40
1668,64
1669,75
1670,70
1671,64
1672,74
1673,70
1674,54
1675,70
1676,74
1677,74
1678,40
1679,65
1680,50
1681,40
1682,60
1683,54
1684,54
1685,76
1686,75
1687,64
1688,76
1689,54
1690,54
1691,54
1692,75
1693,74
1694,74
1695,40
1696,64
1697,54
1698,74
1699,60
1700,70
1701,60
1702,64
1703,74
1704,76
1705,74
1706,70
1707,74
1708,50
1709,65
1710,50
1711,64
1712,75
1713,50
1714,50
1715,50
1716,74
1717,60
1718,74
1719,54
1720,64
1721,75
1722,75
1723,74
1724,40
1725,60
1726,54
1727,40
1728,40
1729,75
1730,50
1731,64
1732,76
1733,70
1734,54
1735,76
1736,64
1737,60
1738,54
1739,60
1740,70
1741,50
1742,74
1743,76
1744,76
1745,60
1746,40
1747,64
1748,75
1749,70
1750,74
1751,50
1752,60
1753,75
1754,54
1755,75
1756,76
1757,75
1758,74
1759,60
1760,60
1761,60
1762,60
1763,74
1764,54
1765,75
1766,50
1767,76
1768,50
1769,74
1770,60
1771,60
1772,50
1773,74
1774,70
1775,70
1776,75
1777,60
1778,40
1779,76
1780,70
1781,64
1782,50
1783,75
1784,65
1785,70
1786,75
1787,74
1788,70
1789,40
1790,40
1791,64
1792,74
1793,54
1794,54
1795,60
1796,65
1797,70
1798,65
1799,40
1800,74
1801,75
1802,70
1803,50
1804,40
1805,60
1806,60
1807,74
1808,76
1809,74
1810,60
1811,64
1812,60
1813,65
1814,75
1815,60
1816,75
1817,64
1818,65
1819,54
1820,64
1821,70
1822,65
1823,54
1824,75
1825,50
1826,40
1827,50
1828,50
1829,40
1830,65
1831,54
1832,64
1833,65
1834,75
1835,64
1836,74
1837,76
1838,54
1839,40
1840,50
1841,70
1842,74
1843,54
1844,65
1845,75
1846,74
1847,76
1848,54
1849,60
1850,54
1851,50
1852,50
1853,54
1854,64
1855,60
1856,64
1857,40
1858,54
1859,65
1860,60
1861,54
1862,50
1863,50
1864,64
1865,60
1866,64
1867,75
1868,65
1869,64
1870,65
1871,60
1872,76
1873,74
1874,60
1875,40
1876,75
1877,65
1878,70
1879,75
1880,50
1881,74
1882,64
1883,76
1884,60
1885,70
1886,54
1887,60
1888,65
1889,54
1890,64
1891,54
1892,64
1893,74
1894,50
1895,75
1896,50
1897,65
1898,74
1899,75
1900,54
1901,40
1902,74
1903,65
1904,65
1905,60
1906,70
1907,74
1908,60
1909,54
1910,74
1911,60
1912,74
1913,40
1914,40
1915,60
1916,54
1917,54
1918,65
1919,64
1920,76
1921,64
1922,50
1923,75
1924,54
1925,64
1926,60
1927,50
1928,74
1929,50
1930,76
1931,65
1932,76
1933,50
1934,50
1935,74
1936,40
1937,40
1938,54
1939,76
1940,76
1941,60
1942,40
1943,76
1944,75
1945,65
1946,54
1947,74
1948,60
1949,76
1950,64
1951,75
1952,65
1953,50
1954,65
1955,60
1956,40
1957,54
1958,40
1959,60
1960,76
1961,74
1962,75
1963,75
1964,54
1965,60
1966,74
1967,74
1968,64
1969,50
1970,75
1971,40
1972,74
1973,54
1974,64
1975,60
1976,65
1977,64
1978,50
1979,65
1980,76
1981,74
1982,75
1983,75
1984,75
1985,50
1986,76
1987,54
1988,40
1989,70
1990,50
1991,65
1992,50
1993,74
1994,65
1995,50
1996,64
1997,65
1998,54
1999,74
2000,40
2001,60
2002,75
2003,60
2004,74
2005,54
2006,60
2007,40
2008,64
2009,40
2010,76
2011,75
2012,40
2013,60
2014,75
2015,70
2016,64
2017,74
2018,60
2019,65
2020,40
2021,54
2022,76
2023,54
2024,60
2025,54
2026,76
2027,54
2028,74
2029,76
2030,40
2031,60
2032,70
2033,54
2034,50
2035,64
2036,74
2037,64
2038,76
2039,70
2040,70
2041,54
2042,65
2043,65
2044,60
2045,75
2046,76
2047,54
2048,70
2049,75
2050,70
2051,64
2052,70
2053,40
2054,75
2055,76
2056,70
2057,60
2058,74
2059,54
2060,50
2061,70
2062,50
2063,40
2064,64
2065,54
2066,40
2067,54
2068,75
2069,50
2070,75
2071,54
2072,50
2073,50
2074,50
2075,60
2076,74
2077,75
2078,60
2079,76
2080,74
2081,60
2082,54
2083,54
2084,76
2085,50
2086,74
2087,70
2088,75
2089,40
2090,60
2091,75
2092,76
2093,40
2094,54
2095,64
2096,64
2097,40
2098,50
2099,60
2100,40
2101,70
2102,76
2103,65
2104,54
2105,65
2106,40
2107,70
2108,50
2109,76
2110,75
2111,50
2112,70
2113,75
2114,50
2115,70
2116,54
2117,76
2118,40
2119,75
2120,64
2121,74
2122,65
2123,50
2124,40
2125,65
2126,64
2127,64
2128,76
2129,70
2130,40
2131,64
2132,74
2133,54
2134,70
2135,65
2136,60
2137,70
2138,40
2139,74
2140,76
2141,70
2142,50
2143,64
2144,54
2145,75
2146,74
2147,75
2148,64
2149,50
2150,60
2151,70
2152,50
2153,65
2154,54
2155,40
2156,54
2157,50
2158,54
2159,76
2160,65
2161,74
2162,76
2163,75
2164,70
2165,75
2166,65
2167,74
2168,75
2169,54
2170,75
2171,75
2172,40
2173,50
2174,54
2175,76
2176,76
2177,70
2178,40
2179,54
2180,50
2181,70
2182,40
2183,70
2184,64
2185,40
2186,76
2187,74
2188,76
2189,40
2190,74
2191,60
2192,50
2193,50
2194,54
2195,65
2196,75
2197,76
2198,54
2199,60
2200,70
2201,70
2202,76
2203,65
2204,54
2205,70
2206,64
2207,60
2208,60
2209,54
2210,70
2211,60
2212,74
2213,74
2214,75
2215,60
2216,40
2217,70
2218,76
2219,74
2220,60
2221,70
2222,50
2223,40
2224,70
2225,60
2226,60
2227,50
2228,40
2229,54
2230,65
2231,74
2232,50
2233,76
2234,50
2235,65
2236,70
2237,74
2238,75
2239,74
2240,64
2241,70
2242,70
2243,70
2244,50
2245,50
2246,75
2247,75
2248,64
2249,64
2250,64
2251,70
2252,65
2253,70
2254,76
2255,76
2256,70
2257,64
2258,76
2259,65
2260,65
2261,64
2262,60
2263,50
2264,60
2265,70
2266,76
2267,50
2268,64
2269,64
2270,50
2271,60
2272,74
2273,50
2274,74
2275,65
2276,75
2277,54
2278,75
2279,60
2280,50
2281,70
2282,60
2283,70
2284,75
2285,50
2286,75
2287,50
2288,70
2289,76
2290,40
2291,60
2292,50
2293,60
2294,54
2295,76
2296,60
2297,74
2298,50
2299,74
2300,40
2301,70
2302,40
2303,64
2304,40
2305,54
2306,40
2307,64
2308,60
2309,40
2310,65
2311,65
2312,70
2313,60
2314,54
2315,54
2316,75
2317,54
2318,75
2319,74
2320,74
2321,54
2322,64
2323,54
2324,54
2325,50
2326,76
2327,70
2328,54
2329,40
2330,75
2331,76
2332,64
2333,60
2334,74
2335,64
2336,75
2337,60
2338,75
2339,75
2340,50
2341,65
2342,50
2343,70
2344,50
2345,70
2346,76
2347,70
2348,74
2349,50
2350,74
2351,76
2352,65
2353,76
2354,70
2355,70
2356,60
2357,64
2358,74
2359,70
2360,65
2361,40
2362,64
2363,74
2364,40
2365,50
2366,76
2367,75
2368,70
2369,54
2370,54
2371,65
2372,40
2373,70
2374,64
2375,74
2376,74
2377,40
2378,50
2379,70
2380,60
2381,54
2382,64
2383,64
2384,70
2385,75
2386,65
2387,76
2388,60
2389,60
2390,75
2391,70
2392,64
2393,50
2394,76
2395,50
2396,70
2397,74
2398,54
2399,70
2400,76
2401,60
2402,74
2403,65
2404,64
2405,64
2406,76
2407,60
2408,70
2409,64
2410,50
2411,54
2412,40
2413,50
2414,75
2415,60
2416,54
2417,74
2418,75
2419,65
2420,54
2421,50
2422,65
2423,40
2424,76
2425,50
2426,64
2427,75
2428,54
2429,64
2430,65
2431,50
2432,65
2433,50
2434,40
2435,70
2436,50
2437,50
2438,76
2439,76
2440,74
2441,50
2442,76
2443,70
2444,75
2445,65
2446,50
2447,50
2448,74
2449,64
2450,70
2451,70
2452,70
2453,64
2454,76
2455,65
2456,60
2457,65
2458,40
2459,70
2460,60
2461,40
2462,65
2463,75
2464,75
2465,50
2466,40
2467,74
2468,76
2469,60
2470,40
2471,54
2472,60
2473,50
2474,40
2475,75
2476,40
2477,60
2478,40
2479,65
2480,65
2481,64
2482,60
2483,64
2484,65
2485,50
2486,60
2487,76
2488,76
2489,76
2490,64
2491,64
2492,75
2493,65
2494,54
2495,65
2496,74
2497,76
2498,54
2499,74
2500,60
2501,70
2502,76
2503,70
2504,50
2505,40
2506,75
2507,70
2508,74
2509,50
2510,40
2511,64
2512,40
2513,76
2514,54
2515,50
2516,74
2517,75
2518,60
2519,60
2520,65
2521,54
2522,54
2523,65
2524,74
2525,70
2526,65
2527,74
2528,54
2529,75
2530,64
2531,74
2532,60
2533,75
2534,40
2535,64
2536,65
2537,70
2538,76
2539,60
2540,74
2541,40
2542,40
2543,54
2544,50
2545,40
2546,74
2547,70
2548,64
2549,40
2550,75
2551,64
2552,65
2553,65
2554,54
2555,40
2556,75
2557,65
2558,50
2559,64
2560,65
2561,64
2562,54
2563,50
2564,75
2565,54
2566,54
2567,70
2568,70
2569,50
2570,75
2571,65
2572,74
2573,74
2574,40
2575,50
2576,74
2577,70
2578,75
2579,76
2580,70
2581,75
2582,74
2583,74
2584,54
2585,65
2586,60
2587,60
2588,60
2589,60
2590,60
2591,64
2592,75
2593,54
2594,65
2595,76
2596,74
2597,70
2598,70
2599,54
2600,54
2601,50
2602,76
2603,76
2604,65
2605,65
2606,74
2607,40
2608,65
2609,65
2610,76
2611,40
2612,65
2613,75
2614,70
2615,65
2616,65
2617,76
2618,65
2619,75
2620,76
2621,40
2622,75
2623,64
2624,50
2625,65
2626,76
2627,54
2628,64
2629,74
2630,40
2631,76
2632,70
2633,65
2634,74
2635,40
2636,54
2637,60
2638,70
2639,64
2640,76
2641,74
2642,75
2643,54
2644,64
2645,60
2646,60
2647,75
2648,40
2649,65
2650,74
2651,76
2652,50
2653,64
2654,75
2655,76
2656,54
2657,54
2658,54
2659,76
2660,50
2661,64
2662,65
2663,74
2664,65
2665,40
2666,50
2667,70
2668,40
2669,70
2670,54
2671,74
2672,50
2673,76
2674,64
2675,75
2676,64
2677,76
2678,54
2679,54
2680,64
2681,65
2682,54
2683,50
2684,75
2685,60
2686,76
2687,76
2688,54
2689,60
2690,60
2691,74
2692,60
2693,70
2694,64
2695,74
2696,74
2697,54
2698,40
2699,50
2700,70
2701,76
2702,74
2703,60
2704,76
2705,60
2706,64
2707,70
2708,70
2709,50
2710,75
2711,65
2712,64
2713,60
2714,54
2715,64
2716,75
2717,75
2718,50
2719,65
2720,50
2721,65
2722,40
2723,75
2724,64
2725,76
2726,76
2727,75
2728,40
2729,50
2730,64
2731,60
2732,60
2733,54
2734,74
2735,40
2736,65
2737,74
2738,54
2739,54
2740,74
2741,64
2742,70
2743,50
2744,75
2745,70
2746,50
2747,50
2748,60
2749,76
2750,70
2751,65
2752,40
2753,64
2754,76
2755,40
2756,64
2757,64
2758,40
2759,76
2760,40
2761,70
2762,74
2763,50
2764,40
2765,64
2766,50
2767,74
2768,75
2769,54
2770,76
2771,75
2772,70
2773,75
2774,74
2775,65
2776,76
2777,76
2778,40
2779,75
2780,40
2781,50
2782,70
2783,40
2784,65
2785,64
2786,54
2787,75
2788,74
2789,75
2790,75
2791,74
2792,65
2793,76
2794,70
2795,64
2796,54
2797,64
2798,65
2799,64
2800,64
2801,40
2802,64
2803,75
2804,40
2805,40
2806,54
2807,60
2808,74
2809,60
2810,70
2811,60
2812,54
2813,75
2814,54
2815,70
2816,64
2817,75
2818,65
2819,40
2820,54
2821,75
2822,74
2823,40
2824,76
2825,50
2826,50
2827,64
2828,76
2829,65
2830,40
2831,70
2832,70
2833,60
2834,74
2835,60
2836,76
2837,76
2838,75
2839,75
2840,76
2841,75
2842,50
2843,75
2844,64
2845,70
2846,60
2847,64
2848,65
2849,65
2850,64
2851,50
2852,54
2853,60
2854,40
2855,75
2856,75
2857,40
2858,76
2859,50
2860,70
2861,65
2862,75
2863,76
2864,40
2865,76
2866,64
2867,75
2868,76
2869,40
2870,65
2871,65
2872,54
2873,75
2874,54
2875,76
2876,76
2877,64
2878,74
2879,76
2880,75
2881,74
2882,40
2883,60
2884,54
2885,76
2886,75
2887,75
2888,76
2889,54
2890,65
2891,60
2892,64
2893,70
2894,65
2895,60
2896,40
2897,70
2898,60
2899,60
2900,40
2901,64
2902,75
2903,40
2904,65
2905,50
2906,70
2907,75
2908,50
2909,75
2910,60
2911,60
2912,74
2913,76
2914,60
2915,76
2916,60
2917,70
2918,50
2919,54
2920,64
2921,40
2922,54
2923,76
2924,60
2925,75
2926,76
2927,74
2928,65
2929,40
2930,75
2931,75
2932,70
2933,74
2934,64
2935,76
2936,60
2937,40
2938,75
2939,50
2940,64
2941,40
2942,65
2943,64
2944,40
2945,60
2946,65
2947,64
2948,54
2949,76
2950,50
2951,54
2952,74
2953,60
2954,60
2955,74
2956,54
2957,60
2958,64
2959,60
2960,40
2961,60
2962,50
2963,54
2964,75
2965,76
2966,76
2967,64
2968,74
2969,76
2970,64
2971,75
2972,74
2973,64
2974,70
2975,40
2976,54
2977,40
2978,60
2979,65
2980,75
2981,65
2982,64
2983,75
2984,65
2985,74
2986,50
2987,74
2988,65
2989,60
2990,50
2991,60
2992,75
2993,60
2994,60
2995,76
2996,50
